Time,I,Q
12-39-20.645,6919,12965
12-39-20.660,6958,12923
12-39-20.719,6881,12950
12-39-20.785,6903,12961
12-39-20.848,6932,12918
12-39-20.906,6950,12910
12-39-20.969,6971,12883
12-39-21.031,6976,12886
12-39-21.098,6988,12877
12-39-21.172,6989,12907
12-39-21.219,6917,12929
12-39-21.285,6923,12934
12-39-21.344,6933,12917
12-39-21.406,6889,12928
12-39-21.473,6941,12900
12-39-21.641,6907,12926
12-39-21.656,6908,12912
12-39-21.719,6886,12920
12-39-21.785,6864,12932
12-39-21.844,6877,12930
12-39-21.906,6860,12940
12-39-21.969,6856,12958
12-39-22.031,6860,12961
12-39-22.098,6860,12972
12-39-22.156,6894,12964
12-39-22.219,6884,12955
12-39-22.281,6859,12995
12-39-22.344,6876,12985
12-39-22.406,6878,12980
12-39-22.469,6855,12997
12-39-22.527,6853,12995
12-39-22.641,6885,12975
12-39-22.656,6840,13007
12-39-22.715,6838,13005
12-39-22.777,6874,12966
12-39-22.855,6892,12950
12-39-22.914,6935,12922
12-39-22.977,6928,12920
12-39-23.039,6938,12912
12-39-23.105,6970,12896
12-39-23.168,6957,12938
12-39-23.227,6930,12932
12-39-23.293,6877,12985
12-39-23.355,6912,12943
12-39-23.414,6846,12982
12-39-23.480,6873,12956
12-39-23.488,6895,12911
12-39-23.637,6840,12943
12-39-23.668,6812,12965
12-39-23.727,6815,12949
12-39-23.793,6811,12967
12-39-23.852,6840,12957
12-39-23.914,6884,12929
12-39-23.977,6906,12908
12-39-24.039,6917,12910
12-39-24.102,6889,12926
12-39-24.164,6914,12938
12-39-24.223,6908,12934
12-39-24.289,6888,12957
12-39-24.348,6890,12963
12-39-24.410,6887,12957
12-39-24.473,6881,12950
12-39-24.535,6852,12990
12-39-24.629,6874,12978
12-39-24.660,6935,12928
12-39-24.719,6942,12921
12-39-24.785,6928,12937
12-39-24.844,6903,12945
12-39-24.906,6905,12948
12-39-24.969,6903,12945
12-39-25.031,6937,12930
12-39-25.098,6888,12962
12-39-25.160,6903,12957
12-39-25.230,6860,12984
12-39-25.285,6870,12959
12-39-25.344,6860,12953
12-39-25.406,6862,12930
12-39-25.473,6851,12959
12-39-25.480,6840,12956
12-39-25.625,6842,12956
12-39-25.656,6843,12953
12-39-25.719,6827,12953
12-39-25.781,6824,12959
12-39-25.844,6834,12938
12-39-25.902,6866,12922
12-39-25.969,6886,12921
12-39-26.027,6909,12911
12-39-26.090,6854,12972
12-39-26.152,6796,13010
12-39-26.211,6808,13008
12-39-26.277,6808,13008
12-39-26.336,6833,12995
12-39-26.398,6860,12979
12-39-26.465,6839,12978
12-39-26.527,6829,12993
12-39-26.637,6857,12967
12-39-26.652,6886,12947
12-39-26.711,6881,12949
12-39-26.777,6870,12961
12-39-26.840,6875,12966
12-39-26.902,6875,12965
12-39-26.965,6888,12955
12-39-27.023,6894,12945
12-39-27.090,6872,12970
12-39-27.152,6857,12972
12-39-27.215,6806,13005
12-39-27.277,6820,12968
12-39-27.340,6841,12979
12-39-27.398,6858,12981
12-39-27.461,6815,12996
12-39-27.625,6802,12968
12-39-27.656,6793,12966
12-39-27.715,6773,12976
12-39-27.777,6783,12973
12-39-27.840,6797,12965
12-39-27.902,6799,12971
12-39-27.969,6813,12967
12-39-28.027,6862,12951
12-39-28.094,6853,12960
12-39-28.152,6829,12978
12-39-28.215,6751,13029
12-39-28.281,6772,13019
12-39-28.344,6764,13026
12-39-28.402,6740,13042
12-39-28.469,6751,13042
12-39-28.531,6748,13028
12-39-28.656,6761,13017
12-39-28.719,6788,12997
12-39-28.781,6797,12989
12-39-28.844,6783,12997
12-39-28.902,6782,12992
12-39-28.969,6816,12970
12-39-29.031,6830,12973
12-39-29.098,6803,13005
12-39-29.156,6838,12989
12-39-29.219,6780,13031
12-39-29.281,6812,13016
12-39-29.344,6856,12987
12-39-29.406,6867,12969
12-39-29.469,6849,12974
12-39-29.477,6835,12958
12-39-31.125,6823,12950
12-39-31.129,6785,12966
12-39-31.156,6750,12988
12-39-31.184,6762,13019
12-39-31.266,6757,13036
12-39-31.297,6775,12995
12-39-31.328,6889,12933
12-39-31.344,6883,12909
12-39-31.406,6903,12894
12-39-31.469,6916,12883
12-39-31.641,6869,12916
12-39-31.703,6851,12924
12-39-31.770,6838,12924
12-39-31.832,6819,12928
12-39-31.891,6808,12934
12-39-31.957,6810,12933
12-39-32.016,6831,12931
12-39-32.176,6855,12932
12-39-32.207,6866,12949
12-39-32.270,6783,13000
12-39-32.328,6693,13050
12-39-32.391,6695,13047
12-39-32.457,6686,13047
12-39-32.516,6736,13003
12-39-32.629,6762,12975
12-39-32.645,6818,12904
12-39-32.707,6845,12868
12-39-32.773,6870,12842
12-39-32.832,6893,12817
12-39-32.895,6894,12808
12-39-32.961,6919,12791
12-39-33.020,6923,12835
12-39-33.086,6818,12942
12-39-33.145,6840,12937
12-39-33.207,6884,12931
12-39-33.273,6929,12901
12-39-33.336,6854,12920
12-39-33.395,6910,12877
12-39-33.461,6884,12890
12-39-33.617,6844,12925
12-39-33.645,6829,12927
12-39-33.707,6837,12924
12-39-33.770,6824,12933
12-39-33.832,6820,12933
12-39-33.895,6836,12919
12-39-33.957,6881,12909
12-39-34.020,6923,12900
12-39-34.078,6971,12885
12-39-34.145,6921,12895
12-39-34.207,6842,12951
12-39-34.270,6823,12982
12-39-34.332,6854,12971
12-39-34.395,6855,12977
12-39-34.457,6840,12987
12-39-34.520,6843,12974
12-39-34.617,6836,12974
12-39-34.645,6834,12973
12-39-34.707,6866,12955
12-39-34.793,6872,12940
12-39-34.832,6895,12916
12-39-34.895,6905,12911
12-39-34.957,6915,12903
12-39-35.020,6901,12937
12-39-35.086,6813,12962
12-39-35.145,6876,12937
12-39-35.207,6848,12915
12-39-35.270,6822,12938
12-39-35.328,6890,12903
12-39-35.391,6983,12859
12-39-35.457,6942,12851
12-39-35.465,6928,12879
12-39-35.613,6892,12877
12-39-35.645,6801,12936
12-39-35.707,6806,12945
12-39-35.770,6785,12954
12-39-35.832,6824,12924
12-39-35.895,6862,12906
12-39-35.957,6896,12894
12-39-36.020,6889,12892
12-39-36.078,6863,12892
12-39-36.137,6813,12947
12-39-36.203,6822,12959
12-39-36.270,6810,12975
12-39-36.332,6826,12970
12-39-36.391,6825,12975
12-39-36.457,6852,12954
12-39-36.520,6877,12948
12-39-36.613,6865,12945
12-39-36.645,6878,12933
12-39-36.703,6925,12909
12-39-36.770,6922,12910
12-39-36.832,6920,12915
12-39-36.891,6952,12901
12-39-36.957,6933,12899
12-39-37.016,6895,12928
12-39-37.078,6927,12904
12-39-37.141,6884,12932
12-39-37.203,6855,12954
12-39-37.266,6872,12915
12-39-37.328,6816,12914
12-39-37.391,6814,12934
12-39-37.453,6840,12907
12-39-37.633,6784,12933
12-39-37.656,6752,12997
12-39-37.703,6770,12992
12-39-37.770,6768,12980
12-39-37.828,6780,12959
12-39-37.887,6770,12960
12-39-37.953,6773,12959
12-39-38.012,6784,12957
12-39-38.074,6810,12947
12-39-38.137,6837,12939
12-39-38.199,6786,12967
12-39-38.266,6718,13020
12-39-38.328,6765,13037
12-39-38.387,6815,13010
12-39-38.449,6829,13004
12-39-38.512,6869,12964
12-39-38.621,6920,12939
12-39-38.637,6893,12949
12-39-38.695,6916,12927
12-39-38.762,6950,12901
12-39-38.824,6941,12904
12-39-38.988,6942,12903
12-39-38.992,6954,12899
12-39-39.008,6959,12895
12-39-39.070,6969,12888
12-39-39.137,6915,12923
12-39-39.195,6906,12941
12-39-39.262,6849,12976
12-39-39.320,6858,12949
12-39-39.383,6819,12976
12-39-39.449,6780,12944
12-39-39.457,6792,12949
12-39-39.605,6756,12958
12-39-39.637,6726,12983
12-39-39.695,6744,12986
12-39-39.762,6761,12985
12-39-39.824,6771,12975
12-39-39.883,6774,12962
12-39-39.945,6774,12959
12-39-40.008,6775,12955
12-39-40.070,6864,12920
12-39-40.133,6903,12928
12-39-40.195,6824,12981
12-39-40.258,6800,12986
12-39-40.320,6785,12994
12-39-40.383,6790,12992
12-39-40.445,6837,12989
12-39-40.504,6848,12972
12-39-40.617,6869,12954
12-39-40.633,6845,12974
12-39-40.691,6814,12987
12-39-40.754,6853,12957
12-39-40.816,6879,12940
12-39-40.879,6872,12947
12-39-40.941,6877,12946
12-39-41.004,6884,12942
12-39-41.066,6899,12931
12-39-41.129,6869,12936
12-39-41.191,6867,12956
12-39-41.258,6788,12968
12-39-41.316,6782,12989
12-39-41.379,6804,12965
12-39-41.441,6844,12951
12-39-41.449,6822,12952
12-39-41.707,6776,12975
12-39-41.715,6712,12998
12-39-41.754,6789,12972
12-39-41.816,6783,12967
12-39-41.879,6796,12960
12-39-41.945,6799,12954
12-39-42.008,6794,12958
12-39-42.066,6812,12952
12-39-42.129,6836,12945
12-39-42.191,6831,12949
12-39-42.258,6792,12973
12-39-42.320,6749,13012
12-39-42.383,6726,13032
12-39-42.449,6750,13023
12-39-42.508,6754,13039
12-39-42.605,6873,12945
12-39-42.637,6819,12956
12-39-42.695,6815,12971
12-39-42.762,6865,12943
12-39-42.820,6880,12932
12-39-42.883,6875,12932
12-39-42.965,6887,12916
12-39-43.008,6922,12887
12-39-43.070,6970,12873
12-39-43.137,6939,12893
12-39-43.195,6907,12909
12-39-43.258,6882,12905
12-39-43.320,6882,12885
12-39-43.383,6884,12871
12-39-43.445,6873,12906
12-39-43.633,6806,12942
12-39-43.695,6817,12942
12-39-43.762,6829,12936
12-39-43.820,6839,12924
12-39-43.879,6854,12909
12-39-43.945,6874,12899
12-39-44.004,6906,12884
12-39-44.066,6937,12865
12-39-44.129,6922,12888
12-39-44.191,6860,12925
12-39-44.258,6828,12963
12-39-44.316,6772,13005
12-39-44.379,6803,12982
12-39-44.441,6833,12980
12-39-44.504,6820,12987
12-39-44.633,6818,12966
12-39-44.695,6784,12989
12-39-44.758,6753,12977
12-39-44.816,6729,13004
12-39-44.879,6718,13010
12-39-44.945,6719,12990
12-39-45.008,6827,12939
12-39-45.066,6893,12912
12-39-45.129,6889,12938
12-39-45.191,6879,12939
12-39-45.258,6904,12931
12-39-45.320,6838,12955
12-39-45.379,6889,12922
12-39-45.441,6902,12901
12-39-47.090,6863,12906
12-39-47.105,6813,12930
12-39-47.109,6768,12952
12-39-47.137,6845,12927
12-39-47.238,6862,12936
12-39-47.254,6809,12973
12-39-47.273,6859,12958
12-39-47.305,6953,12916
12-39-47.313,6916,12916
12-39-47.367,6835,12899
12-39-47.445,6817,12946
12-39-47.453,6789,12938
12-39-47.602,6839,12920
12-39-47.633,6835,12936
12-39-47.680,6782,12971
12-39-47.758,6701,13023
12-39-47.816,6711,12997
12-39-47.879,6693,12999
12-39-47.945,6764,12949
12-39-48.008,6809,12935
12-39-48.051,6850,12914
12-39-48.117,6888,12889
12-39-48.191,6888,12878
12-39-48.238,6826,12934
12-39-48.305,6797,12985
12-39-48.363,6818,12980
12-39-48.430,6824,12990
12-39-48.488,6825,13002
12-39-48.602,6847,12986
12-39-48.617,6882,12961
12-39-48.680,6851,12970
12-39-48.738,6876,12966
12-39-48.801,6892,12951
12-39-48.863,6918,12932
12-39-48.930,6920,12919
12-39-48.992,6935,12908
12-39-49.051,6949,12892
12-39-49.117,6951,12922
12-39-49.176,6894,12936
12-39-49.238,6903,12928
12-39-49.305,6847,12906
12-39-49.363,6840,12919
12-39-49.430,6846,12925
12-39-49.438,6788,12965
12-39-49.617,6762,12969
12-39-49.676,6701,13013
12-39-49.738,6713,13010
12-39-49.801,6735,12994
12-39-49.863,6740,12980
12-39-49.926,6749,12976
12-39-49.988,6772,12968
12-39-50.047,6811,12958
12-39-50.113,6859,12936
12-39-50.176,6885,12914
12-39-50.234,6827,12949
12-39-50.301,6770,12999
12-39-50.363,6802,13011
12-39-50.426,6797,13024
12-39-50.488,6810,13021
12-39-50.602,6861,12991
12-39-50.617,6869,12988
12-39-50.676,6846,12990
12-39-50.738,6941,12936
12-39-50.805,6952,12926
12-39-50.867,6935,12929
12-39-50.930,6961,12921
12-39-50.992,6980,12897
12-39-51.055,6969,12898
12-39-51.121,6952,12915
12-39-51.277,6959,12889
12-39-51.281,6923,12922
12-39-51.305,6899,12938
12-39-51.367,6782,12970
12-39-51.434,6807,12960
12-39-51.441,6768,12982
12-39-51.590,6800,12952
12-39-51.621,6737,12970
12-39-51.684,6711,13004
12-39-51.742,6729,12992
12-39-51.809,6772,12972
12-39-51.871,6788,12951
12-39-51.938,6805,12940
12-39-51.996,6795,12948
12-39-52.059,6783,12957
12-39-52.125,6795,12945
12-39-52.184,6839,12937
12-39-52.246,6860,12920
12-39-52.313,6818,12939
12-39-52.371,6873,12943
12-39-52.434,6811,12954
12-39-52.496,6851,12983
12-39-52.594,6866,12975
12-39-52.625,6888,12969
12-39-52.684,6853,12982
12-39-52.746,6897,12962
12-39-52.809,6890,12962
12-39-52.871,6869,12967
12-39-52.938,6881,12967
12-39-52.996,6890,12958
12-39-53.059,6893,12948
12-39-53.121,6934,12920
12-39-53.184,6908,12924
12-39-53.246,6890,12949
12-39-53.309,6870,12958
12-39-53.367,6782,13028
12-39-53.434,6760,12977
12-39-53.594,6830,12938
12-39-53.621,6790,12948
12-39-53.684,6703,12982
12-39-53.742,6697,13001
12-39-53.809,6711,12995
12-39-53.867,6772,12971
12-39-53.934,6801,12932
12-39-53.992,6829,12915
12-39-54.055,6846,12908
12-39-54.121,6877,12895
12-39-54.184,6887,12920
12-39-54.242,6838,12973
12-39-54.305,6786,12989
12-39-54.367,6808,12996
12-39-54.434,6823,12985
12-39-54.496,6853,12992
12-39-54.590,6865,12984
12-39-54.621,6883,12962
12-39-54.680,6869,12973
12-39-54.742,6878,12972
12-39-54.805,6876,12968
12-39-54.867,6876,12956
12-39-54.934,6878,12949
12-39-54.992,6909,12942
12-39-55.055,6921,12924
12-39-55.117,6897,12935
12-39-55.180,6938,12911
12-39-55.238,6842,12960
12-39-55.305,6851,12958
12-39-55.367,6852,12971
12-39-55.434,6804,12970
12-39-55.586,6723,12964
12-39-55.617,6749,12960
12-39-55.676,6696,12982
12-39-55.738,6694,13006
12-39-55.805,6699,13012
12-39-55.863,6726,12997
12-39-55.930,6727,12989
12-39-55.992,6730,12979
12-39-56.051,6727,12973
12-39-56.117,6733,12966
12-39-56.176,6817,12915
12-39-56.238,6863,12923
12-39-56.305,6822,12964
12-39-56.363,6767,13020
12-39-56.430,6784,13024
12-39-56.488,6774,13044
12-39-56.586,6838,13023
12-39-56.617,6873,12996
12-39-56.680,6832,12997
12-39-56.738,6841,12979
12-39-56.805,6895,12968
12-39-56.867,6864,12961
12-39-56.930,6879,12947
12-39-56.992,6886,12947
12-39-57.055,6905,12927
12-39-57.105,6926,12919
12-39-57.164,6968,12891
12-39-57.227,6858,12955
12-39-57.293,6870,12947
12-39-57.352,6830,12960
12-39-57.414,6752,12967
12-39-57.590,6778,12953
12-39-57.605,6749,12981
12-39-57.664,6675,13012
12-39-57.727,6734,12992
12-39-57.793,6750,12992
12-39-57.855,6719,12983
12-39-57.914,6737,12974
12-39-57.996,6758,12945
12-39-58.039,6745,12950
12-39-58.105,6778,12962
12-39-58.168,6817,12925
12-39-58.227,6860,12931
12-39-58.293,6800,12980
12-39-58.355,6753,13012
12-39-58.414,6729,13039
12-39-58.480,6814,13025
12-39-58.574,6889,12984
12-39-58.609,6853,12965
12-39-58.668,6856,13006
12-39-58.730,6865,12968
12-39-58.797,6823,12983
12-39-58.855,6816,12990
12-39-58.922,6835,12976
12-39-58.980,6869,12955
12-39-59.043,6886,12944
12-39-59.109,6922,12905
12-39-59.168,6900,12941
12-39-59.230,6890,12948
12-39-59.297,6862,12941
12-39-59.355,6721,13004
12-39-59.422,6661,13007
12-39-59.430,6725,13010
12-39-59.574,6724,12983
12-39-59.609,6693,13017
12-39-59.668,6645,13034
12-39-59.730,6674,13021
12-39-59.797,6711,13000
12-39-59.855,6723,12989
12-39-59.922,6736,12978
12-39-59.980,6754,12967
12-40-0.043,6820,12944
12-40-0.105,6862,12920
12-40-0.168,6850,12956
12-40-0.230,6791,13000
12-40-0.293,6759,13041
12-40-0.352,6785,13032
12-40-0.414,6800,13023
12-40-0.480,6829,13008
12-40-0.570,6822,12998
12-40-0.605,6802,12995
12-40-0.668,6801,13002
12-40-0.727,6792,12997
12-40-0.793,6796,12993
12-40-0.855,6791,12993
12-40-0.914,6805,12994
12-40-0.980,6822,12979
12-40-1.039,6836,12964
12-40-1.105,6901,12910
12-40-1.168,6903,12930
12-40-1.230,6903,12938
12-40-1.297,6844,12966
12-40-1.355,6858,12957
12-40-1.422,6823,12943
12-40-1.430,6775,12954
12-40-3.063,6739,12966
12-40-3.078,6687,12990
12-40-3.113,6733,12983
12-40-3.207,6828,12986
12-40-3.223,6823,13003
12-40-3.238,6883,12951
12-40-3.273,7003,12874
12-40-3.301,6756,13012
12-40-3.348,6757,12978
12-40-3.410,6802,12969
12-40-3.586,6816,12936
12-40-3.602,6780,12950
12-40-3.660,6780,12962
12-40-3.723,6756,12988
12-40-3.789,6759,12976
12-40-3.848,6763,12967
12-40-3.910,6774,12962
12-40-3.973,6776,12963
12-40-4.035,6793,12952
12-40-4.098,6814,12952
12-40-4.160,6818,12959
12-40-4.223,6851,12931
12-40-4.289,6792,12955
12-40-4.348,6739,12998
12-40-4.406,6804,13010
12-40-4.473,6819,13004
12-40-4.566,6825,12998
12-40-4.598,6847,12982
12-40-4.660,6824,12991
12-40-4.723,6858,12958
12-40-4.785,6863,12958
12-40-4.848,6858,12961
12-40-4.910,6887,12951
12-40-4.973,6913,12928
12-40-5.035,6878,12940
12-40-5.098,6907,12929
12-40-5.160,6880,12965
12-40-5.223,6846,12978
12-40-5.285,6793,12997
12-40-5.348,6814,12963
12-40-5.410,6792,12948
12-40-5.422,6827,12939
12-40-5.566,6821,12950
12-40-5.602,6769,12975
12-40-5.660,6766,12986
12-40-5.723,6740,13014
12-40-5.785,6748,12991
12-40-5.848,6773,12977
12-40-5.910,6777,12963
12-40-5.973,6794,12957
12-40-6.031,6803,12958
12-40-6.098,6815,12961
12-40-6.160,6825,12955
12-40-6.219,6828,12954
12-40-6.281,6788,12964
12-40-6.344,6734,13021
12-40-6.406,6734,13052
12-40-6.473,6756,13049
12-40-6.563,6812,13036
12-40-6.598,6828,13002
12-40-6.656,6786,13010
12-40-6.719,6842,12962
12-40-6.785,6860,12952
12-40-6.848,6846,12960
12-40-6.910,6838,12960
12-40-6.973,6861,12950
12-40-7.035,6879,12931
12-40-7.098,6865,12945
12-40-7.160,6848,12941
12-40-7.219,6880,12906
12-40-7.285,6806,12936
12-40-7.344,6878,12884
12-40-7.406,6870,12904
12-40-7.410,6818,12938
12-40-7.563,6800,12955
12-40-7.598,6747,12983
12-40-7.660,6774,12969
12-40-7.719,6759,12969
12-40-7.785,6761,12960
12-40-7.848,6780,12952
12-40-7.906,6783,12956
12-40-7.973,6793,12951
12-40-8.031,6814,12944
12-40-8.098,6854,12938
12-40-8.160,6860,12945
12-40-8.219,6759,13029
12-40-8.281,6754,13041
12-40-8.344,6753,13045
12-40-8.406,6784,13030
12-40-8.469,6791,13038
12-40-8.563,6826,13015
12-40-8.594,6784,13026
12-40-8.656,6802,13004
12-40-8.719,6822,12968
12-40-8.781,6846,12967
12-40-8.844,6822,12975
12-40-8.902,6881,12941
12-40-8.969,6879,12943
12-40-9.031,6903,12930
12-40-9.098,6910,12912
12-40-9.156,6888,12934
12-40-9.215,6860,12938
12-40-9.281,6786,12973
12-40-9.344,6750,12962
12-40-9.402,6732,12973
12-40-9.559,6798,12967
12-40-9.594,6782,12964
12-40-9.652,6804,12951
12-40-9.715,6799,12948
12-40-9.777,6791,12954
12-40-9.840,6798,12955
12-40-9.902,6806,12948
12-40-9.969,6795,12951
12-40-10.027,6805,12955
12-40-10.094,6808,12962
12-40-10.152,6845,12948
12-40-10.215,6824,12963
12-40-10.375,6859,12947
12-40-10.379,6802,12977
12-40-10.398,6786,13006
12-40-10.465,6793,13014
12-40-10.555,6830,13003
12-40-10.590,6827,12967
12-40-10.652,6841,12976
12-40-10.711,6840,12974
12-40-10.777,6849,12959
12-40-10.840,6853,12952
12-40-10.898,6843,12956
12-40-10.965,6862,12940
12-40-11.023,6891,12916
12-40-11.090,6913,12936
12-40-11.152,6847,12972
12-40-11.215,6867,12957
12-40-11.277,6783,13001
12-40-11.340,6845,12959
12-40-11.398,6848,12946
12-40-11.566,6850,12925
12-40-11.586,6815,12939
12-40-11.648,6793,12946
12-40-11.711,6802,12945
12-40-11.777,6790,12951
12-40-11.836,6794,12959
12-40-11.898,6795,12945
12-40-11.961,6806,12942
12-40-12.023,6862,12922
12-40-12.090,6890,12898
12-40-12.152,6823,12943
12-40-12.211,6803,12987
12-40-12.277,6809,12978
12-40-12.336,6808,12998
12-40-12.398,6817,12994
12-40-12.461,6849,12972
12-40-12.590,6810,12993
12-40-12.648,6828,12985
12-40-12.711,6845,12966
12-40-12.777,6875,12948
12-40-12.836,6908,12932
12-40-12.895,6919,12919
12-40-13.035,6921,12925
12-40-13.086,6898,12965
12-40-13.148,6896,12947
12-40-13.207,6849,12930
12-40-13.273,6826,12943
12-40-13.336,6848,12920
12-40-13.395,6852,12915
12-40-13.402,6831,12936
12-40-13.551,6824,12934
12-40-13.586,6783,12971
12-40-13.648,6756,12983
12-40-13.711,6763,12982
12-40-13.777,6780,12964
12-40-13.836,6799,12953
12-40-13.895,6849,12928
12-40-13.961,6883,12917
12-40-14.023,6885,12911
12-40-14.086,6828,12954
12-40-14.148,6806,12996
12-40-14.211,6815,13012
12-40-14.273,6821,12995
12-40-14.328,6809,13008
12-40-14.398,6835,12989
12-40-14.465,6869,12972
12-40-14.555,6843,12992
12-40-14.586,6835,12978
12-40-14.648,6880,12955
12-40-14.711,6887,12942
12-40-14.777,6900,12938
12-40-14.836,6965,12901
12-40-14.895,6976,12882
12-40-14.961,6938,12906
12-40-15.023,6958,12882
12-40-15.090,6936,12921
12-40-15.148,6893,12953
12-40-15.211,6877,12981
12-40-15.277,6808,12987
12-40-15.336,6799,12990
12-40-15.398,6840,12969
12-40-15.555,6768,12985
12-40-15.590,6787,12964
12-40-15.648,6805,12960
12-40-15.711,6819,12943
12-40-15.777,6811,12951
12-40-15.836,6806,12954
12-40-15.898,6809,12953
12-40-15.965,6802,12957
12-40-16.023,6789,12963
12-40-16.090,6798,12957
12-40-16.137,6810,12951
12-40-16.211,6833,12942
12-40-16.277,6856,12926
12-40-16.336,6854,12944
12-40-16.398,6807,12959
12-40-16.465,6794,13007
12-40-16.555,6837,12992
12-40-16.590,6863,12968
12-40-16.648,6834,12989
12-40-16.711,6840,12973
12-40-16.777,6872,12959
12-40-16.836,6886,12940
12-40-16.895,6879,12939
12-40-16.961,6875,12940
12-40-17.023,6887,12937
12-40-17.090,6911,12921
12-40-17.148,6915,12921
12-40-17.207,6883,12945
12-40-17.273,6890,12945
12-40-17.336,6864,12963
12-40-17.395,6835,13008
12-40-19.039,6769,12971
12-40-19.055,6765,12951
12-40-19.090,6768,12949
12-40-19.195,6878,12915
12-40-19.211,6847,12977
12-40-19.242,6889,12934
12-40-19.273,6984,12874
12-40-19.320,6924,12927
12-40-19.398,6910,12929
12-40-19.402,6910,12938
12-40-19.551,6771,12997
12-40-19.566,6794,12960
12-40-19.633,6747,12980
12-40-19.695,6749,12970
12-40-19.762,6720,12992
12-40-19.820,6744,12976
12-40-19.883,6749,12963
12-40-19.945,6756,12959
12-40-20.008,6783,12936
12-40-20.070,6794,12939
12-40-20.137,6782,12944
12-40-20.195,6776,12946
12-40-20.262,6807,12942
12-40-20.320,6854,12910
12-40-20.383,6806,12936
12-40-20.449,6836,12948
12-40-20.555,6805,12957
12-40-20.570,6815,12986
12-40-20.637,6802,13005
12-40-20.699,6821,12997
12-40-20.762,6853,12982
12-40-20.824,6828,12986
12-40-20.887,6868,12953
12-40-20.949,6871,12957
12-40-21.012,6853,12957
12-40-21.070,6864,12953
12-40-21.145,6875,12946
12-40-21.195,6907,12925
12-40-21.262,6939,12895
12-40-21.320,6908,12948
12-40-21.383,6867,12967
12-40-21.387,6864,12976
12-40-21.555,6737,12986
12-40-21.570,6769,12968
12-40-21.633,6788,12936
12-40-21.695,6813,12951
12-40-21.762,6781,12947
12-40-21.820,6800,12946
12-40-21.879,6811,12934
12-40-21.945,6800,12933
12-40-22.008,6795,12944
12-40-22.066,6805,12935
12-40-22.129,6840,12915
12-40-22.191,6881,12901
12-40-22.254,6875,12922
12-40-22.316,6818,12964
12-40-22.375,6785,12980
12-40-22.441,6789,13003
12-40-22.547,6806,13000
12-40-22.563,6809,13010
12-40-22.629,6849,12996
12-40-22.691,6869,12959
12-40-22.754,6839,12989
12-40-22.816,6842,12971
12-40-22.879,6857,12961
12-40-22.941,6863,12956
12-40-23.004,6863,12953
12-40-23.063,6870,12947
12-40-23.129,6900,12928
12-40-23.188,6946,12901
12-40-23.266,6841,12952
12-40-23.328,6847,12960
12-40-23.391,6873,12949
12-40-23.398,6856,12951
12-40-23.543,6891,12923
12-40-23.574,6895,12899
12-40-23.641,6860,12937
12-40-23.703,6837,12939
12-40-23.766,6837,12935
12-40-23.824,6767,12971
12-40-23.887,6768,12965
12-40-23.949,6783,12969
12-40-24.012,6837,12939
12-40-24.070,6878,12917
12-40-24.137,6882,12911
12-40-24.199,6867,12926
12-40-24.262,6825,12957
12-40-24.320,6856,12960
12-40-24.383,6826,12997
12-40-24.449,6821,12990
12-40-24.570,6854,12981
12-40-24.633,6867,12954
12-40-24.695,6819,12970
12-40-24.762,6822,12995
12-40-24.820,6854,12953
12-40-24.883,6893,12929
12-40-24.945,6898,12931
12-40-25.008,6899,12926
12-40-25.070,6916,12918
12-40-25.133,6927,12899
12-40-25.195,6923,12909
12-40-25.344,6911,12928
12-40-25.383,6867,12918
12-40-25.539,6863,12912
12-40-25.570,6854,12918
12-40-25.633,6800,12948
12-40-25.695,6752,12964
12-40-25.762,6753,12969
12-40-25.820,6767,12956
12-40-25.879,6829,12940
12-40-25.945,6903,12896
12-40-26.008,6921,12879
12-40-26.070,6852,12923
12-40-26.133,6840,12960
12-40-26.191,6858,12964
12-40-26.258,6853,12975
12-40-26.320,6826,12988
12-40-26.383,6828,12985
12-40-26.449,6829,12982
12-40-26.539,6834,12975
12-40-26.617,6804,12999
12-40-26.633,6835,12990
12-40-26.695,6870,12954
12-40-26.742,6878,12941
12-40-26.824,6874,12940
12-40-26.883,6862,12948
12-40-26.949,6863,12941
12-40-26.996,6890,12922
12-40-27.070,6884,12949
12-40-27.137,6859,12951
12-40-27.195,6851,12942
12-40-27.262,6834,12941
12-40-27.320,6787,12955
12-40-27.383,6832,12927
12-40-27.391,6811,12916
12-40-27.539,6757,12953
12-40-27.570,6726,12979
12-40-27.633,6731,12989
12-40-27.695,6721,12992
12-40-27.758,6726,12985
12-40-27.820,6739,12976
12-40-27.879,6744,12973
12-40-27.945,6758,12964
12-40-28.008,6809,12954
12-40-28.070,6895,12929
12-40-28.133,6854,12931
12-40-28.180,6772,12980
12-40-28.242,6769,13027
12-40-28.309,6772,13029
12-40-28.367,6774,13033
12-40-28.434,6788,13025
12-40-28.543,6807,13010
12-40-28.555,6771,13022
12-40-28.621,6817,12988
12-40-28.680,6824,12982
12-40-28.742,6830,12972
12-40-28.809,6820,12973
12-40-28.867,6829,12975
12-40-28.934,6855,12959
12-40-28.992,6932,12911
12-40-29.055,6922,12936
12-40-29.117,6888,12941
12-40-29.180,6893,12946
12-40-29.258,6785,12970
12-40-29.332,6789,12954
12-40-29.379,6757,12945
12-40-29.387,6786,12939
12-40-29.566,6762,12972
12-40-29.633,6781,12958
12-40-29.691,6795,12952
12-40-29.754,6795,12954
12-40-29.816,6805,12943
12-40-29.875,6817,12931
