Time,I,Q
10-40-56.957,3070,14249
10-40-57.020,3070,14252
10-40-57.086,3066,14255
10-40-57.145,3065,14256
10-40-57.207,3045,14262
10-40-57.273,3018,14272
10-40-57.336,2996,14279
10-40-57.398,2976,14284
10-40-57.465,2967,14290
10-40-57.547,2969,14286
10-40-57.590,2966,14290
10-40-57.648,2960,14293
10-40-57.711,2982,14285
10-40-57.777,3020,14278
10-40-57.867,3031,14275
10-40-57.898,3041,14265
10-40-57.961,2998,14274
10-40-58.023,2913,14309
10-40-58.090,2801,14359
10-40-58.148,2730,14396
10-40-58.211,2715,14408
10-40-58.273,2727,14397
10-40-58.336,2776,14374
10-40-58.398,2835,14347
10-40-58.465,2891,14318
10-40-58.523,2928,14309
10-40-58.586,2952,14293
10-40-58.648,2981,14285
10-40-58.711,3019,14271
10-40-58.715,3026,14267
10-41-0.367,3020,14273
10-41-0.371,3032,14261
10-41-0.383,3035,14261
10-41-0.387,3030,14265
10-41-0.398,2965,14287
10-41-0.414,2928,14307
10-41-0.520,3036,14254
10-41-0.535,3059,14258
10-41-0.551,2995,14285
10-41-0.559,2981,14289
10-41-0.586,3011,14269
10-41-0.648,3011,14276
10-41-0.711,3009,14277
10-41-0.863,3042,14265
10-41-0.895,3045,14260
10-41-0.961,3024,14271
10-41-1.020,2995,14278
10-41-1.086,2977,14292
10-41-1.148,2938,14307
10-41-1.211,2923,14309
10-41-1.273,2926,14306
10-41-1.336,2958,14294
10-41-1.398,2968,14294
10-41-1.449,3003,14289
10-41-1.508,3048,14275
10-41-1.590,3085,14265
10-41-1.633,3099,14256
10-41-1.695,3096,14254
10-41-1.777,3085,14259
10-41-1.895,3048,14273
10-41-1.961,3031,14282
10-41-2.023,3006,14287
10-41-2.086,2991,14294
10-41-2.148,2977,14294
10-41-2.207,2926,14307
10-41-2.273,2923,14305
10-41-2.336,2936,14295
10-41-2.398,2962,14284
10-41-2.461,3000,14273
10-41-2.523,3006,14274
10-41-2.586,3020,14278
10-41-2.648,3021,14278
10-41-2.711,3030,14275
10-41-2.715,3015,14287
10-41-2.863,2987,14294
10-41-2.895,2979,14296
10-41-2.961,2975,14297
10-41-3.020,2977,14295
10-41-3.078,2981,14291
10-41-3.145,2985,14289
10-41-3.207,2984,14286
10-41-3.273,2988,14284
10-41-3.332,2974,14289
10-41-3.391,2959,14295
10-41-3.457,2945,14298
10-41-3.520,2944,14298
10-41-3.578,2951,14292
10-41-3.641,2982,14286
10-41-3.703,3027,14273
10-41-3.770,3052,14263
10-41-3.859,3048,14266
10-41-3.887,3039,14275
10-41-3.953,3012,14287
10-41-4.016,2997,14293
10-41-4.074,3000,14294
10-41-4.141,3004,14290
10-41-4.203,3014,14286
10-41-4.270,3027,14281
10-41-4.328,3044,14271
10-41-4.391,3051,14263
10-41-4.457,3044,14265
10-41-4.516,3024,14267
10-41-4.574,2996,14271
10-41-4.641,2991,14271
10-41-4.703,2972,14276
10-41-4.871,2972,14291
10-41-4.887,2979,14288
10-41-4.953,2998,14286
10-41-5.012,2991,14288
10-41-5.070,2978,14295
10-41-5.137,2981,14297
10-41-5.195,2993,14291
10-41-5.258,2996,14291
10-41-5.320,2992,14291
10-41-5.383,2975,14298
10-41-5.449,2958,14303
10-41-5.512,2951,14305
10-41-5.570,2945,14305
10-41-5.633,2944,14302
10-41-5.695,2946,14302
10-41-5.758,2938,14303
10-41-5.863,2939,14307
10-41-5.895,2941,14308
10-41-5.961,2933,14306
10-41-6.020,2959,14304
10-41-6.086,2985,14285
10-41-6.145,3043,14267
10-41-6.207,3057,14261
10-41-6.270,3067,14257
10-41-6.332,3075,14257
10-41-6.391,3067,14258
10-41-6.457,3055,14258
10-41-6.516,3063,14257
10-41-6.574,3095,14230
10-41-6.641,3114,14230
10-41-6.703,3101,14234
10-41-6.707,3084,14243
10-41-6.855,3056,14248
10-41-6.887,3032,14260
10-41-6.953,2997,14268
10-41-7.012,3021,14258
10-41-7.074,3042,14260
10-41-7.137,3032,14264
10-41-7.199,3010,14274
10-41-7.266,3015,14269
10-41-7.324,3020,14268
10-41-7.387,3024,14270
10-41-7.449,3029,14267
10-41-7.512,3022,14273
10-41-7.570,2992,14284
10-41-7.637,2978,14286
10-41-7.695,2962,14291
10-41-7.762,2939,14299
10-41-7.867,2922,14307
10-41-7.883,2941,14304
10-41-7.949,2951,14294
10-41-8.008,2963,14294
10-41-8.070,2992,14280
10-41-8.133,3004,14274
10-41-8.191,3008,14271
10-41-8.273,3017,14269
10-41-8.332,3020,14272
10-41-8.395,3022,14275
10-41-8.566,3023,14277
10-41-8.586,3007,14286
10-41-8.645,2984,14294
10-41-8.707,2962,14301
10-41-8.711,2961,14297
10-41-8.863,2962,14289
10-41-8.895,2966,14282
10-41-8.957,2981,14268
10-41-9.020,3031,14250
10-41-9.078,3060,14252
10-41-9.145,3068,14252
10-41-9.207,3042,14264
10-41-9.270,3042,14257
10-41-9.332,3038,14256
10-41-9.391,3026,14266
10-41-9.457,3024,14270
10-41-9.516,3012,14270
10-41-9.578,2979,14284
10-41-9.641,2966,14294
10-41-9.703,2944,14301
10-41-9.770,2919,14311
10-41-9.945,2919,14305
10-41-9.957,2939,14302
10-41-10.016,2948,14302
10-41-10.078,2956,14300
10-41-10.141,2950,14300
10-41-10.203,2933,14307
10-41-10.266,2919,14316
10-41-10.328,2917,14318
10-41-10.391,2915,14324
10-41-10.453,2900,14333
10-41-10.512,2896,14333
10-41-10.574,2895,14335
10-41-10.641,2908,14326
10-41-10.699,2934,14301
10-41-10.703,2966,14293
10-41-10.855,2978,14278
10-41-10.887,3011,14263
10-41-10.953,3043,14248
10-41-11.012,3061,14246
10-41-11.074,3063,14252
10-41-11.137,3046,14263
10-41-11.199,3044,14255
10-41-11.266,3036,14261
10-41-11.324,3017,14271
10-41-11.383,3023,14266
10-41-11.449,3015,14267
10-41-11.512,2981,14282
10-41-11.570,2963,14290
10-41-11.637,2939,14296
10-41-11.695,2932,14300
10-41-11.762,2958,14296
10-41-11.855,2958,14288
10-41-11.887,2966,14286
10-41-11.949,2983,14282
10-41-12.012,2988,14281
10-41-12.070,2980,14286
10-41-12.137,2978,14287
10-41-12.199,2993,14282
10-41-12.266,3020,14271
10-41-12.324,3034,14263
10-41-12.387,3035,14264
10-41-12.449,3004,14276
10-41-12.512,2973,14302
10-41-12.570,2923,14312
10-41-12.633,2902,14318
10-41-12.695,2889,14315
10-41-12.703,2917,14298
10-41-12.867,2952,14285
10-41-12.883,2986,14280
10-41-12.945,2998,14281
10-41-13.008,2991,14285
10-41-13.070,3028,14270
10-41-13.133,3026,14262
10-41-13.195,2998,14279
10-41-13.262,2995,14283
10-41-13.320,2994,14283
10-41-13.383,2976,14288
10-41-13.445,2979,14284
10-41-13.508,2976,14281
10-41-13.566,2961,14282
10-41-13.633,2945,14291
10-41-13.691,2946,14296
10-41-13.758,2945,14295
10-41-13.863,2940,14300
10-41-13.879,2958,14299
10-41-13.945,2966,14293
10-41-14.008,2977,14287
10-41-14.066,2988,14284
10-41-14.133,3005,14277
10-41-14.191,3019,14267
10-41-14.258,3034,14268
10-41-14.316,3035,14266
10-41-14.379,3028,14272
10-41-14.441,3005,14280
10-41-14.504,2978,14290
10-41-14.566,2968,14290
10-41-14.629,2948,14293
10-41-14.707,2956,14288
10-41-14.711,2976,14271
10-41-16.348,3014,14258
10-41-16.363,3031,14262
10-41-16.379,3022,14271
10-41-16.395,2970,14291
10-41-16.508,2948,14295
10-41-16.512,2965,14288
10-41-16.520,3070,14249
10-41-16.535,2994,14287
10-41-16.551,3029,14269
10-41-16.566,2972,14278
10-41-16.633,2941,14293
10-41-16.691,2957,14290
10-41-16.695,3004,14273
10-41-16.863,3022,14267
10-41-16.879,3041,14265
10-41-16.945,3022,14284
10-41-17.004,3039,14273
10-41-17.066,3050,14272
10-41-17.129,3038,14280
10-41-17.191,3029,14279
10-41-17.258,3004,14285
10-41-17.320,2971,14296
10-41-17.379,2961,14301
10-41-17.445,2940,14300
10-41-17.504,2927,14306
10-41-17.566,2933,14304
10-41-17.629,2943,14298
10-41-17.688,2932,14306
10-41-17.754,2928,14310
10-41-17.863,2926,14310
10-41-17.879,2941,14307
10-41-17.941,2992,14288
10-41-18.113,3031,14266
10-41-18.129,3057,14256
10-41-18.191,3065,14256
10-41-18.254,3055,14262
10-41-18.313,3025,14281
10-41-18.375,2977,14292
10-41-18.441,2947,14299
10-41-18.500,2926,14304
10-41-18.574,2922,14299
10-41-18.641,2955,14290
10-41-18.699,2998,14273
10-41-18.707,3019,14270
10-41-18.855,3036,14268
10-41-18.887,3059,14271
10-41-18.953,3080,14254
10-41-19.012,3071,14262
10-41-19.074,3041,14274
10-41-19.137,3025,14276
10-41-19.199,3000,14290
10-41-19.266,2971,14298
10-41-19.328,2972,14297
10-41-19.488,2977,14288
10-41-19.496,2964,14287
10-41-19.512,2968,14288
10-41-19.574,2982,14282
10-41-19.641,2984,14278
10-41-19.699,2990,14274
10-41-19.762,3041,14255
10-41-19.855,3084,14242
10-41-19.887,3094,14240
10-41-19.949,3090,14245
10-41-20.012,3076,14248
10-41-20.070,3086,14243
10-41-20.137,3107,14235
10-41-20.195,3137,14221
10-41-20.262,3118,14225
10-41-20.320,3076,14238
10-41-20.383,3035,14251
10-41-20.445,3004,14272
10-41-20.508,2976,14276
10-41-20.566,2987,14274
10-41-20.633,2997,14281
10-41-20.691,3004,14284
10-41-20.703,2988,14297
10-41-20.863,3055,14262
10-41-20.879,3069,14247
10-41-20.941,3058,14260
10-41-21.004,3058,14259
10-41-21.063,3033,14267
10-41-21.129,3016,14280
10-41-21.191,3005,14281
10-41-21.254,3005,14275
10-41-21.313,3000,14273
10-41-21.375,2985,14276
10-41-21.438,2974,14281
10-41-21.500,2970,14283
10-41-21.559,2964,14285
10-41-21.625,2975,14286
10-41-21.688,3016,14273
10-41-21.766,3065,14252
10-41-21.855,3081,14240
10-41-21.871,3082,14233
10-41-21.953,3091,14234
10-41-22.012,3089,14239
10-41-22.074,3064,14243
10-41-22.137,3058,14254
10-41-22.199,3059,14256
10-41-22.266,3038,14263
10-41-22.313,3016,14271
10-41-22.375,2984,14282
10-41-22.438,2953,14289
10-41-22.512,2943,14291
10-41-22.574,2938,14298
10-41-22.637,2932,14288
10-41-22.695,2981,14270
10-41-22.703,3024,14264
10-41-22.855,3030,14270
10-41-22.887,3051,14261
10-41-22.949,3061,14261
10-41-23.012,3060,14257
10-41-23.070,3056,14262
10-41-23.137,3050,14261
10-41-23.195,3038,14268
10-41-23.258,3032,14269
10-41-23.320,3027,14266
10-41-23.379,3017,14270
10-41-23.457,3010,14271
10-41-23.504,3005,14272
10-41-23.566,3000,14273
10-41-23.633,2991,14274
10-41-23.695,2984,14277
10-41-23.758,2993,14273
10-41-23.852,3004,14264
10-41-23.879,3025,14255
10-41-23.945,3043,14247
10-41-24.008,3048,14247
10-41-24.070,3040,14256
10-41-24.133,3031,14258
10-41-24.191,3025,14265
10-41-24.258,3026,14267
10-41-24.320,3017,14269
10-41-24.379,3015,14271
10-41-24.445,3007,14274
10-41-24.504,3000,14277
10-41-24.566,2964,14290
10-41-24.629,2933,14303
10-41-24.691,2917,14307
10-41-24.926,2955,14284
10-41-24.930,2985,14261
10-41-24.941,3039,14244
10-41-25.004,3069,14249
10-41-25.063,3077,14251
10-41-25.129,3074,14257
10-41-25.191,3080,14254
10-41-25.258,3088,14251
10-41-25.316,3082,14254
10-41-25.375,3078,14251
10-41-25.441,3074,14259
10-41-25.504,3059,14262
10-41-25.566,3047,14260
10-41-25.629,3034,14258
10-41-25.688,3014,14262
10-41-25.754,2993,14274
10-41-25.848,2981,14279
10-41-25.879,2987,14280
10-41-25.941,2984,14278
10-41-26.004,3003,14274
10-41-26.063,3037,14260
10-41-26.129,3057,14249
10-41-26.297,3056,14244
10-41-26.313,3050,14260
10-41-26.375,3047,14258
10-41-26.441,3050,14266
10-41-26.504,3060,14265
10-41-26.563,3064,14259
10-41-26.629,3071,14251
10-41-26.688,3063,14248
10-41-26.875,2965,14286
10-41-26.941,2939,14298
10-41-27.000,2939,14290
10-41-27.063,3011,14260
10-41-27.129,3068,14246
10-41-27.188,3090,14243
10-41-27.254,3095,14242
10-41-27.313,3097,14237
10-41-27.375,3094,14237
10-41-27.438,3092,14240
10-41-27.500,3079,14249
10-41-27.563,3063,14255
10-41-27.625,3052,14261
10-41-27.688,3039,14262
10-41-27.754,3028,14262
10-41-27.859,3012,14267
10-41-27.875,2993,14276
10-41-27.941,2970,14279
10-41-28.000,2922,14302
10-41-28.063,2929,14309
10-41-28.125,2945,14302
10-41-28.184,3006,14280
10-41-28.246,3075,14247
10-41-28.313,3093,14231
10-41-28.371,3107,14225
10-41-28.434,3109,14222
10-41-28.496,3121,14221
10-41-28.559,3107,14230
10-41-28.621,3092,14230
10-41-28.695,3099,14233
10-41-28.703,3059,14249
10-41-28.883,2918,14306
10-41-28.945,2899,14313
10-41-29.008,2942,14301
10-41-29.070,2968,14283
10-41-29.133,3000,14270
10-41-29.195,3022,14275
10-41-29.258,3027,14256
10-41-29.320,3063,14250
10-41-29.383,3044,14257
10-41-29.449,3032,14269
10-41-29.512,3015,14275
10-41-29.570,2990,14285
10-41-29.633,2969,14294
10-41-29.695,2950,14293
10-41-29.762,2935,14299
10-41-29.852,2915,14306
10-41-29.883,2922,14307
10-41-29.945,2920,14313
10-41-30.008,2932,14311
10-41-30.070,2952,14301
10-41-30.133,2983,14296
10-41-30.195,3003,14285
10-41-30.273,3005,14280
10-41-30.320,2987,14283
10-41-30.383,2973,14291
10-41-30.449,2947,14303
10-41-30.508,2938,14320
10-41-30.566,2889,14338
10-41-30.633,2876,14341
10-41-30.695,2889,14333
10-41-30.699,2895,14326
10-41-32.352,2901,14319
10-41-32.355,2929,14301
10-41-32.367,3009,14270
10-41-32.379,3032,14270
10-41-32.395,2945,14299
10-41-32.488,2931,14296
10-41-32.504,2908,14306
10-41-32.520,3055,14250
10-41-32.535,2957,14303
10-41-32.566,2946,14310
10-41-32.633,2947,14307
10-41-32.695,2957,14300
10-41-32.848,2947,14288
10-41-32.879,2965,14271
10-41-32.945,3017,14252
10-41-33.008,3058,14250
10-41-33.066,3084,14238
10-41-33.129,3090,14240
10-41-33.191,3087,14240
10-41-33.258,3085,14244
10-41-33.320,3089,14242
10-41-33.379,3093,14241
10-41-33.441,3075,14248
10-41-33.504,3050,14256
10-41-33.566,3024,14265
10-41-33.629,2999,14270
10-41-33.691,2961,14272
10-41-33.754,2932,14290
10-41-33.848,2930,14300
10-41-33.879,2925,14299
10-41-33.945,2946,14304
10-41-34.008,3007,14287
10-41-34.066,3029,14266
10-41-34.129,3056,14254
10-41-34.191,3074,14246
10-41-34.258,3083,14239
10-41-34.320,3082,14242
10-41-34.383,3072,14249
10-41-34.445,3058,14254
10-41-34.508,3018,14273
10-41-34.566,2968,14297
10-41-34.633,2972,14300
10-41-34.695,2984,14288
10-41-34.699,2980,14279
10-41-34.848,2973,14265
10-41-34.879,3009,14255
10-41-34.945,3030,14258
10-41-34.992,3025,14272
10-41-35.070,3025,14262
10-41-35.133,3047,14255
10-41-35.191,3040,14255
10-41-35.258,3037,14261
10-41-35.316,3031,14260
10-41-35.379,3008,14267
10-41-35.441,2995,14274
10-41-35.504,3000,14268
10-41-35.566,3005,14260
10-41-35.633,2990,14264
10-41-35.691,2982,14268
10-41-35.758,3000,14262
10-41-35.848,3011,14258
10-41-35.879,3049,14253
10-41-35.941,3106,14232
10-41-36.004,3131,14220
10-41-36.063,3127,14218
10-41-36.129,3102,14227
10-41-36.191,3092,14241
10-41-36.254,3088,14243
10-41-36.313,3093,14244
10-41-36.375,3062,14266
10-41-36.441,3016,14280
10-41-36.504,2970,14299
10-41-36.563,2903,14310
10-41-36.629,2857,14332
10-41-36.688,2886,14323
10-41-36.695,2953,14291
10-41-36.848,3004,14268
10-41-36.875,3023,14264
10-41-36.941,3021,14270
10-41-37.000,3025,14260
10-41-37.063,3032,14267
10-41-37.129,3009,14281
10-41-37.191,3002,14281
10-41-37.254,2996,14281
10-41-37.313,2980,14284
10-41-37.375,2972,14284
10-41-37.441,2973,14281
10-41-37.500,2987,14273
10-41-37.563,2998,14264
10-41-37.625,2996,14266
10-41-37.688,2987,14273
10-41-37.754,2972,14282
10-41-37.875,2981,14272
10-41-37.938,3059,14241
10-41-38.000,3127,14230
10-41-38.059,3146,14220
10-41-38.125,3133,14226
10-41-38.184,3120,14227
10-41-38.246,3102,14236
10-41-38.313,3097,14234
10-41-38.371,3091,14228
10-41-38.453,3083,14245
10-41-38.496,3068,14253
10-41-38.559,3027,14268
10-41-38.625,2982,14287
10-41-38.684,2924,14306
10-41-38.688,2909,14307
10-41-38.840,2958,14289
10-41-38.871,3013,14262
10-41-38.938,3031,14255
10-41-39.000,3022,14260
10-41-39.059,3026,14261
10-41-39.121,3037,14263
10-41-39.184,3025,14268
10-41-39.246,3022,14272
10-41-39.313,3012,14275
10-41-39.371,3013,14275
10-41-39.434,3001,14275
10-41-39.496,2980,14276
10-41-39.559,2976,14274
10-41-39.625,2992,14268
10-41-39.688,3007,14259
10-41-39.746,3021,14253
10-41-39.840,3035,14247
10-41-39.871,3093,14234
10-41-39.938,3142,14224
10-41-40.000,3142,14225
10-41-40.059,3132,14231
10-41-40.121,3136,14228
10-41-40.184,3133,14226
10-41-40.246,3116,14228
10-41-40.313,3102,14243
10-41-40.371,3099,14245
10-41-40.438,3098,14236
10-41-40.496,3105,14231
10-41-40.559,3108,14239
10-41-40.625,3054,14256
10-41-40.684,3007,14274
10-41-40.840,2923,14300
10-41-40.871,2976,14285
10-41-40.938,3015,14271
10-41-40.996,3018,14265
10-41-41.055,3040,14258
10-41-41.121,3055,14245
10-41-41.184,3044,14252
10-41-41.246,3047,14253
10-41-41.313,3042,14259
10-41-41.371,3020,14270
10-41-41.434,3001,14273
10-41-41.496,3001,14268
10-41-41.559,2986,14266
10-41-41.621,2974,14270
10-41-41.684,2993,14270
10-41-41.746,3009,14264
10-41-41.840,3059,14250
10-41-41.871,3101,14234
10-41-41.938,3112,14225
10-41-41.996,3117,14227
10-41-42.059,3095,14233
10-41-42.121,3082,14238
10-41-42.184,3082,14237
10-41-42.246,3080,14241
10-41-42.309,3076,14246
10-41-42.371,3086,14244
10-41-42.434,3077,14249
10-41-42.496,3051,14256
10-41-42.559,3043,14258
10-41-42.621,3034,14255
10-41-42.680,3031,14255
10-41-42.688,3013,14256
10-41-42.852,3043,14242
10-41-42.867,3071,14243
10-41-42.934,3073,14252
10-41-42.992,3076,14248
10-41-43.055,3075,14243
10-41-43.121,3061,14246
10-41-43.180,3047,14255
10-41-43.242,3043,14255
10-41-43.305,3024,14261
10-41-43.367,3017,14264
10-41-43.434,3016,14262
10-41-43.492,3010,14263
10-41-43.555,2995,14269
10-41-43.621,2979,14274
10-41-43.680,2982,14272
10-41-43.742,2994,14270
10-41-43.852,3005,14263
10-41-43.863,3019,14259
10-41-43.930,3033,14256
10-41-43.992,3029,14257
10-41-44.051,3025,14263
10-41-44.117,3032,14262
10-41-44.176,3030,14260
10-41-44.238,3050,14253
10-41-44.305,3071,14240
10-41-44.363,3065,14250
10-41-44.426,3062,14244
10-41-44.488,3039,14259
10-41-44.551,3014,14267
10-41-44.613,3011,14269
10-41-44.691,3029,14261
10-41-44.695,3051,14247
10-41-44.848,3045,14241
10-41-44.863,3077,14229
10-41-44.926,3094,14233
10-41-44.988,3095,14242
10-41-45.047,3097,14237
10-41-45.113,3105,14230
10-41-45.188,3116,14229
10-41-45.234,3116,14227
10-41-45.313,3092,14234
10-41-45.375,3053,14251
10-41-45.441,3034,14262
10-41-45.500,3033,14258
10-41-45.563,3026,14258
10-41-45.625,2985,14270
10-41-45.672,2969,14275
10-41-45.734,2973,14280
10-41-45.848,2966,14286
10-41-45.863,2964,14288
10-41-45.926,2963,14294
10-41-46.000,2942,14302
10-41-46.047,2927,14311
10-41-46.113,2958,14303
10-41-46.176,3004,14284
10-41-46.234,3019,14271
10-41-46.301,3040,14265
10-41-46.359,3049,14266
10-41-46.441,3050,14266
10-41-46.500,3065,14261
10-41-46.559,3064,14253
10-41-46.625,3050,14259
10-41-46.688,3032,14258
10-41-46.691,3023,14255
10-41-48.336,2999,14259
10-41-48.352,3033,14248
10-41-48.367,3050,14250
10-41-48.383,2956,14280
10-41-48.480,2981,14274
10-41-48.496,2992,14262
10-41-48.512,3132,14217
10-41-48.527,3064,14253
10-41-48.559,3039,14262
10-41-48.621,2987,14280
10-41-48.684,2928,14296
10-41-48.688,2931,14298
10-41-48.836,2957,14297
10-41-48.867,2987,14287
10-41-48.930,2966,14295
10-41-48.992,2931,14313
10-41-49.055,2944,14316
10-41-49.121,2962,14301
10-41-49.180,2984,14287
10-41-49.238,3006,14271
10-41-49.305,3001,14269
10-41-49.367,3015,14257
10-41-49.430,3050,14244
10-41-49.488,3077,14239
10-41-49.551,3123,14231
10-41-49.617,3144,14224
10-41-49.680,3144,14224
10-41-49.742,3130,14228
10-41-49.836,3124,14240
10-41-49.863,3116,14244
10-41-49.930,3093,14250
10-41-49.992,3087,14249
10-41-50.055,3097,14248
10-41-50.117,3103,14248
10-41-50.180,3111,14245
10-41-50.238,3122,14241
10-41-50.305,3129,14227
10-41-50.367,3130,14225
10-41-50.434,3108,14236
10-41-50.492,3081,14238
10-41-50.551,3072,14238
10-41-50.617,3060,14240
10-41-50.680,3052,14239
10-41-50.836,3085,14236
10-41-50.863,3072,14246
10-41-50.930,3049,14253
10-41-50.988,3053,14246
10-41-51.051,3054,14244
10-41-51.117,3064,14244
10-41-51.176,3076,14240
10-41-51.238,3076,14244
10-41-51.305,3056,14253
10-41-51.363,3039,14254
10-41-51.426,3024,14253
10-41-51.488,3001,14261
10-41-51.551,2989,14265
10-41-51.617,3003,14262
10-41-51.676,3014,14264
10-41-51.734,3048,14256
10-41-51.848,3105,14228
10-41-51.863,3130,14217
10-41-51.930,3141,14209
10-41-51.988,3147,14201
10-41-52.051,3155,14199
10-41-52.113,3154,14208
10-41-52.176,3111,14226
10-41-52.238,3105,14230
10-41-52.301,3103,14244
10-41-52.363,3065,14253
10-41-52.430,3035,14271
10-41-52.488,3026,14273
10-41-52.551,3027,14269
10-41-52.617,3039,14255
10-41-52.680,3039,14246
10-41-52.684,3025,14245
10-41-52.832,3055,14235
10-41-52.863,3093,14233
10-41-52.930,3093,14238
10-41-52.992,3075,14247
10-41-53.051,3063,14247
10-41-53.117,3066,14248
10-41-53.176,3084,14242
10-41-53.238,3088,14238
10-41-53.305,3091,14237
10-41-53.363,3076,14238
10-41-53.457,3070,14241
10-41-53.488,3056,14242
10-41-53.551,3037,14245
10-41-53.613,3012,14254
10-41-53.676,2982,14270
10-41-53.734,2977,14276
10-41-53.848,2976,14277
10-41-53.863,3003,14270
10-41-53.926,3078,14242
10-41-53.988,3122,14217
10-41-54.051,3131,14207
10-41-54.113,3131,14209
10-41-54.176,3115,14220
10-41-54.238,3090,14233
10-41-54.305,3061,14253
10-41-54.363,3051,14259
10-41-54.430,3057,14253
10-41-54.488,3077,14247
10-41-54.551,3100,14239
10-41-54.617,3116,14226
10-41-54.680,3116,14222
10-41-54.836,3082,14229
10-41-54.867,3074,14235
10-41-54.930,3030,14250
10-41-54.992,3039,14242
10-41-55.055,3057,14243
10-41-55.121,3057,14249
10-41-55.180,3053,14246
10-41-55.242,3066,14243
10-41-55.309,3074,14238
10-41-55.367,3073,14239
10-41-55.434,3065,14238
10-41-55.496,3048,14248
10-41-55.555,3040,14252
10-41-55.621,3025,14253
10-41-55.680,3017,14253
10-41-55.742,3013,14251
10-41-55.840,3017,14250
10-41-55.871,3033,14247
10-41-55.938,3034,14247
10-41-55.996,3058,14245
10-41-56.055,3105,14231
10-41-56.121,3149,14214
10-41-56.184,3168,14204
10-41-56.230,3168,14203
10-41-56.293,3168,14204
10-41-56.355,3160,14211
10-41-56.414,3155,14215
10-41-56.480,3150,14216
10-41-56.543,3137,14222
10-41-56.609,3116,14222
10-41-56.684,3085,14232
10-41-56.688,3084,14226
10-41-56.840,3060,14232
10-41-56.855,3050,14237
10-41-56.922,3056,14236
10-41-56.984,3066,14235
10-41-57.043,3077,14236
10-41-57.105,3070,14246
10-41-57.168,3085,14230
10-41-57.230,3088,14233
10-41-57.293,3069,14242
10-41-57.355,3067,14240
10-41-57.414,3062,14242
10-41-57.480,3045,14246
10-41-57.559,3040,14246
10-41-57.621,3036,14247
10-41-57.680,3035,14248
10-41-57.742,3037,14246
10-41-57.855,3092,14224
10-41-57.922,3141,14206
10-41-57.984,3160,14199
10-41-58.047,3174,14189
10-41-58.109,3181,14183
10-41-58.168,3178,14179
10-41-58.230,3176,14179
10-41-58.297,3165,14183
10-41-58.355,3142,14197
10-41-58.422,3116,14220
10-41-58.480,3062,14246
10-41-58.543,3010,14264
10-41-58.609,2997,14261
10-41-58.668,3027,14246
10-41-58.840,3066,14241
10-41-58.922,3080,14242
10-41-58.938,3082,14252
10-41-58.980,3121,14232
10-41-59.043,3127,14229
10-41-59.105,3134,14231
10-41-59.168,3142,14224
10-41-59.230,3148,14224
10-41-59.293,3130,14228
10-41-59.355,3117,14231
10-41-59.422,3111,14231
10-41-59.480,3104,14230
10-41-59.543,3099,14235
10-41-59.609,3102,14230
10-41-59.668,3096,14228
10-41-59.730,3076,14229
10-41-59.840,3087,14224
10-41-59.855,3102,14211
10-41-59.922,3096,14214
10-41-59.980,3142,14204
10-42-0.043,3172,14201
10-42-0.105,3152,14210
10-42-0.168,3151,14207
10-42-0.230,3141,14215
10-42-0.293,3140,14213
10-42-0.352,3141,14214
10-42-0.414,3116,14222
10-42-0.480,3063,14237
10-42-0.539,3022,14252
10-42-0.605,3019,14255
10-42-0.680,3037,14249
10-42-0.684,3066,14237
10-42-0.836,3091,14240
10-42-0.867,3087,14247
10-42-0.930,3098,14246
10-42-0.992,3111,14247
10-42-1.055,3132,14238
10-42-1.117,3136,14233
10-42-1.180,3148,14234
10-42-1.238,3145,14230
10-42-1.305,3134,14235
10-42-1.367,3105,14240
10-42-1.430,3094,14237
10-42-1.488,3079,14237
10-42-1.551,3062,14239
10-42-1.625,3065,14236
10-42-1.676,3069,14234
10-42-1.734,3074,14236
10-42-1.859,3175,14202
10-42-1.926,3184,14194
10-42-1.988,3177,14192
10-42-2.047,3173,14192
10-42-2.113,3159,14194
10-42-2.176,3155,14195
10-42-2.238,3160,14201
10-42-2.301,3123,14223
10-42-2.363,3062,14234
10-42-2.426,3005,14262
10-42-2.488,2992,14270
10-42-2.551,3007,14263
10-42-2.613,3026,14251
10-42-2.676,3040,14245
10-42-4.336,3066,14256
10-42-4.340,3064,14254
10-42-4.352,3095,14246
10-42-4.367,3075,14247
10-42-4.383,3083,14230
10-42-4.477,3075,14229
10-42-4.492,3096,14217
10-42-4.508,3153,14193
10-42-4.523,3160,14200
10-42-4.535,3035,14242
10-42-4.617,3023,14255
10-42-4.680,3015,14257
10-42-4.832,3036,14260
10-42-4.863,3051,14261
10-42-4.930,3055,14262
10-42-4.988,3089,14248
10-42-5.047,3089,14249
10-42-5.113,3086,14250
10-42-5.172,3073,14256
10-42-5.234,3051,14262
10-42-5.297,3038,14270
10-42-5.359,3028,14273
10-42-5.426,3021,14273
10-42-5.484,3017,14274
10-42-5.547,3019,14271
10-42-5.609,3017,14271
10-42-5.672,3011,14274
10-42-5.828,3009,14273
10-42-5.844,3017,14263
10-42-5.859,3030,14253
10-42-5.922,3053,14244
10-42-5.984,3071,14238
10-42-6.047,3097,14231
10-42-6.113,3127,14220
10-42-6.172,3140,14217
10-42-6.234,3140,14212
10-42-6.297,3139,14217
10-42-6.355,3147,14212
10-42-6.422,3152,14206
10-42-6.480,3149,14209
10-42-6.543,3133,14217
